source,unit_id,unit_type,year,date,unit_label,title,authors,doi,pmid,pmcid,openalex_id,cited_by_count,referenced_works_count,oa_status,landing_page_url,candidate_pdf_urls,field_match,field_match_evidence
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-04,vol21_issue4,Why the growth of arboviral diseases necessitates a new generation of global risk maps and future projections,Oliver J. Brady; Leonardo Soares Bastos; Jamie M. Caldwell; Simon Cauchemez; Hannah Clapham; Illaria Dorigatti; Katy A. M. Gaythorpe; Wenbiao Hu; et al.,10.1371/journal.pcbi.1012771,40184562,,https://openalex.org/W4409154902,9,66,gold,https://doi.org/10.1371/journal.pcbi.1012771,https://umu.diva-portal.org/smash/get/diva2:1955227/FULLTEXT01 | https://researchonline.lshtm.ac.uk/id/eprint/4675849/1/Brady-etal-2025-Why-the-growth-of-arboviral-diseases-necessitates-a-new-generation-of-global-risk-maps-and-future-projections.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012771&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-21,vol21_issue4,mdciao: Accessible Analysis and Visualization of Molecular Dynamics Simulation Data,Guillermo Pérez‐Hernández; Peter W. Hildebrand,10.1371/journal.pcbi.1012837,40258031,,https://openalex.org/W4409640798,11,40,gold,https://doi.org/10.1371/journal.pcbi.1012837,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012837&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-07,vol21_issue4,The multiscale self-similarity of the weighted human brain connectome,Laia Barjuan; Muhua Zheng; M. Ángeles Serrano,10.1371/journal.pcbi.1012848,40193851,,https://openalex.org/W4409235211,1,39,gold,https://doi.org/10.1371/journal.pcbi.1012848,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012848&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-03,vol21_issue4,Spatial structure facilitates evolutionary rescue by drug resistance,Cecilia Fruet; Ella Linxia Müller; Claude Loverdo; Anne‐Florence Bitbol,10.1371/journal.pcbi.1012861,40179127,,https://openalex.org/W4409129510,6,91,gold,https://doi.org/10.1371/journal.pcbi.1012861,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012861&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-07,vol21_issue4,Nanometer scale difference in myofilament lattice structure of muscle alters muscle function in a spatially explicit model,Travis Tune; Simon Sponberg,10.1371/journal.pcbi.1012862,40193853,,https://openalex.org/W4409281743,0,62,gold,https://doi.org/10.1371/journal.pcbi.1012862,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012862&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-15,vol21_issue4,Combining flipped-classroom and spaced-repetition learning in a master-level bioinformatics course,Gabriele Pozzati; Samuel Coulbourn Flores,10.1371/journal.pcbi.1012863,40233029,,https://openalex.org/W4409478875,0,31,gold,https://doi.org/10.1371/journal.pcbi.1012863,https://pub.epsilon.slu.se/37273/1/pozzati-g-et-al-20250605.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012863&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-04,vol21_issue4,Logic-based modeling of biological networks with Netflux,Alexander P. Clark; Mukti Chowkwale; Alexander Paap; Stephen Dang; Jeffrey J. Saucerman,10.1371/journal.pcbi.1012864,40184419,,https://openalex.org/W4409156109,12,35,gold,https://doi.org/10.1371/journal.pcbi.1012864,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012864&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-17,vol21_issue4,Modeling diffusive search by non-adaptive sperm: Empirical and computational insights,Benjamin M. Brisard; Kylie D. Cashwell; Stephanie M. Stewart; Logan M. Harrison; Aidan C. Charles; Chelsea V. Dennis; Ivie R. Henslee; Ethan L. Carrow; et al.,10.1371/journal.pcbi.1012865,40244975,,https://openalex.org/W4409529416,3,67,gold,https://doi.org/10.1371/journal.pcbi.1012865,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012865&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-04,vol21_issue4,Segmentation of dense and multi-species bacterial colonies using models trained on synthetic microscopy images,Vincent Hickl; Abid Khan; René M. Rossi; Bruno F. B. Silva; Katharina Maniura‐Weber,10.1371/journal.pcbi.1012874,40184377,,https://openalex.org/W4409196886,4,54,gold,https://doi.org/10.1371/journal.pcbi.1012874,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012874&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-02,vol21_issue4,Host centric drug repurposing for viral diseases,Suzana de Siqueira Santos; Haixuan Yang; Aldo Galeano; Alberto Paccanaro,10.1371/journal.pcbi.1012876,40173200,,https://openalex.org/W4409097335,0,60,gold,https://doi.org/10.1371/journal.pcbi.1012876,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012876&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-03,vol21_issue4,Predicting and comparing transcription start sites in single cell populations,Shiwei Fu; Wei Vivian Li,10.1371/journal.pcbi.1012878,40179341,,https://openalex.org/W4409123625,1,51,gold,https://doi.org/10.1371/journal.pcbi.1012878,https://escholarship.org/content/qt5p66p8pw/qt5p66p8pw.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012878&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-14,vol21_issue4,Limitations and optimizations of cellular lineages tracking,Nava Leibovich; Sidhartha Goyal,10.1371/journal.pcbi.1012880,40228207,,https://openalex.org/W4409424988,0,47,gold,https://doi.org/10.1371/journal.pcbi.1012880,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012880&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-03,vol21_issue4,SpaMask: Dual masking graph autoencoder with contrastive learning for spatial transcriptomics,Wenwen Min; Donghai Fang; Jinyu Chen; Shihua Zhang,10.1371/journal.pcbi.1012881,40179332,,https://openalex.org/W4409129472,28,61,gold,https://doi.org/10.1371/journal.pcbi.1012881,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012881&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-07,vol21_issue4,Analysis of targeted and whole genome sequencing of PacBio HiFi reads for a comprehensive genotyping of gene-proximal and phenotype-associated Variable Number Tandem Repeats,Sara Javadzadeh; Aaron W. Adamson; Jonghun Park; Se‐Young Jo; Yuan-Chun Ding; Mehrdad Bakhtiari; Vikas Bansal; Susan L. Neuhausen; et al.,10.1371/journal.pcbi.1012885,40193344,,https://openalex.org/W4409227985,5,85,gold,https://doi.org/10.1371/journal.pcbi.1012885,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012885&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-15,vol21_issue4,Quantifying expression and metabolic activity of genes regulated by pregnane X receptor in primary human hepatocyte spheroids,Lukáš Lochman; Ellen Tanaka Kahiya; Bechara Saade; Tomáš Smutný; Jurjen Duintjer Tebbens; Petr Pávek; Veronika Bernhauerová,10.1371/journal.pcbi.1012886,40233301,,https://openalex.org/W4409450704,2,61,gold,https://doi.org/10.1371/journal.pcbi.1012886,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012886&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-15,vol21_issue4,"Lipidome visualisation, comparison, and analysis in a vector space",Timur Olzhabaev; Lukas Müller; Daniel M. Krause; Dominik Schwudke; Andrew E. Torda,10.1371/journal.pcbi.1012892,40233092,,https://openalex.org/W4409475344,1,31,gold,https://doi.org/10.1371/journal.pcbi.1012892,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012892&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-10,vol21_issue4,Ten quick tips to get you started with Bayesian statistics,Olivier Giménez; Andy Royle; Marc Kéry; Chloé R. Nater,10.1371/journal.pcbi.1012898,40208843,,https://openalex.org/W4403362557,1,56,gold,https://doi.org/10.1371/journal.pcbi.1012898,https://hal.science/hal-04731240v1/file/quick-tips-to-get-started-with-Bayesian-statistics.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012898&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-11,vol21_issue4,How does date-rounding affect phylodynamic inference for public health?,Leo Featherstone; Danielle J. Ingle; Wytamma Wirth; Sebastian Duchene,10.1371/journal.pcbi.1012900,40215457,,https://openalex.org/W4409350455,0,54,gold,https://doi.org/10.1371/journal.pcbi.1012900,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012900&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-03,vol21_issue4,Playbook workflow builder: Interactive construction of bioinformatics workflows,Daniel Clarke; John Erol Evangelista; Zhuorui Xie; Giacomo B. Marino; Anna I. Byrd; Mano R Maurya; Sumana Srinivasan; Keyang Yu; et al.,10.1371/journal.pcbi.1012901,40179105,,https://openalex.org/W4409131258,5,114,gold,https://doi.org/10.1371/journal.pcbi.1012901,https://escholarship.org/content/qt0d91f5hb/qt0d91f5hb.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012901&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-03,vol21_issue4,CINner: Modeling and simulation of chromosomal instability in cancer at single-cell resolution,Khanh N. Dinh; Ignacio Vázquez-Garćıa; Andrew Chan; R. Malhotra; Adam C. Weiner; Andrew McPherson; Simon Tavaré,10.1371/journal.pcbi.1012902,40179124,,https://openalex.org/W4409130331,8,78,gold,https://doi.org/10.1371/journal.pcbi.1012902,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012902&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-08,vol21_issue4,The impact of climate change on ecology of tick associated with tick-borne diseases,Hee-Jin Choi; Chang Hyeong Lee,10.1371/journal.pcbi.1012903,40198742,,https://openalex.org/W4409257131,8,66,gold,https://doi.org/10.1371/journal.pcbi.1012903,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012903&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-04,vol21_issue4,scTrans: Sparse attention powers fast and accurate cell type annotation in single-cell RNA-seq data,Zhiyi Zou; Ying Liu; Yuting Bai; Jiawei Luo; Zhaolei Zhang,10.1371/journal.pcbi.1012904,40184563,,https://openalex.org/W4409154928,2,50,gold,https://doi.org/10.1371/journal.pcbi.1012904,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012904&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-04,vol21_issue4,Quantifying the impact of contact tracing interview prioritisation strategies on disease transmission: A modelling study,Logan Wu; Christopher M. Baker; Nicholas Tierney; Kylie Carville; Jodie McVernon; Nick Golding; James M. McCaw; Freya M. Shearer,10.1371/journal.pcbi.1012906,40184558,,https://openalex.org/W4409154766,0,20,gold,https://doi.org/10.1371/journal.pcbi.1012906,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012906&type=printable,yes,source_specific
PLOS Computational Biology,vol21_issue4,journal_issue,2025,2025-04-08,vol21_issue4,Federated epidemic surveillance,Ruiqi Lyu; Roni Rosenfeld; Bryan Wilder,10.1371/journal.pcbi.1012907,40198693,,https://openalex.org/W4409257470,4,24,gold,https://doi.org/10.1371/journal.pcbi.1012907,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1012907&type=printable,yes,source_specific
